Local Time,Jdays,Altitude,Latitude,Longitude,Density,,
2.266422,25576.32986109,4.77E+02,4.89E+00,275.246329,6.78E+04,,
2.489973,25576.33055554,4.82E+02,2.96E+00,278.349608,6.82E+04,,
2.712448,25576.33124998,4.87E+02,1.03E+00,281.436733,6.92E+04,,
2.93432,25576.33194443,4.92E+02,-9.06E-01,284.5148,7.09E+04,,
3.156059,25576.33263887,4.98E+02,-2.83E+00,287.590886,7.32E+04,,
3.378133,25576.33333331,5.05E+02,-4.75E+00,290.672004,7.58E+04,,
3.601004,25576.33402776,5.11E+02,-6.65E+00,293.765061,7.80E+04,,
3.825121,25576.3347222,5.18E+02,-8.52E+00,296.876816,7.91E+04,,
4.050921,25576.33541665,5.26E+02,-1.04E+01,300.013827,7.91E+04,,
4.278826,25576.33611109,5.34E+02,-1.21E+01,303.182396,7.99E+04,,
4.509233,25576.33680554,5.42E+02,-1.39E+01,306.388497,8.45E+04,,
4.742513,25576.33749998,5.50E+02,-1.56E+01,309.6377,9.36E+04,,
4.979004,25576.33819443,5.59E+02,-1.72E+01,312.935074,1.03E+05,,
5.219005,25576.33888887,5.68E+02,-1.88E+01,316.28508,1.08E+05,,
5.462763,25576.33958331,5.77E+02,-2.03E+01,319.691454,1.07E+05,,
5.710471,25576.34027776,5.86E+02,-2.17E+01,323.157075,1.04E+05,,
5.962255,25576.3409722,5.95E+02,-2.30E+01,326.683827,1.00E+05,,
6.218164,25576.34166665,6.03E+02,-2.43E+01,330.272468,9.76E+04,,
6.478166,25576.34236109,6.12E+02,-2.54E+01,333.922502,9.55E+04,,
6.742137,25576.34305554,6.21E+02,-2.64E+01,337.632068,9.34E+04,,
7.009858,25576.34374998,6.30E+02,-2.73E+01,341.39787,9.11E+04,,
7.281009,25576.34444443,6.38E+02,-2.81E+01,345.215141,8.85E+04,,
7.555177,25576.34513887,6.47E+02,-2.88E+01,349.077668,8.58E+04,,
7.831858,25576.34583331,6.55E+02,-2.93E+01,352.977879,8.31E+04,,
8.110466,25576.34652776,6.63E+02,-2.97E+01,356.906996,8.04E+04,,
8.39035,25576.3472222,6.70E+02,-3.00E+01,0.855257,7.80E+04,,
8.670813,25576.34791665,6.77E+02,-3.01E+01,4.812198,7.57E+04,,
8.951131,25576.34861109,6.84E+02,-3.01E+01,8.766973,7.38E+04,,
9.23058,25576.34930554,6.90E+02,-3.00E+01,12.708704,7.21E+04,,
9.508455,25576.34999998,6.96E+02,-2.97E+01,16.62683,7.08E+04,,
9.784095,25576.35069443,7.02E+02,-2.93E+01,20.511431,7.00E+04,,
10.056901,25576.35138887,7.07E+02,-2.88E+01,24.353517,6.96E+04,,
10.32635,25576.35208331,7.12E+02,-2.82E+01,28.145254,6.98E+04,,
10.592008,25576.35277776,7.16E+02,-2.74E+01,31.880129,7.06E+04,,
10.853535,25576.3534722,7.19E+02,-2.66E+01,35.553038,7.20E+04,,
11.110688,25576.35416665,7.22E+02,-2.56E+01,39.160322,7.41E+04,,
11.363315,25576.35486109,7.25E+02,-2.45E+01,42.699738,7.67E+04,,
11.611358,25576.35555554,7.27E+02,-2.34E+01,46.170382,7.98E+04,,
11.854839,25576.35624998,7.28E+02,-2.21E+01,49.572592,8.34E+04,,
12.093854,25576.35694443,7.29E+02,-2.08E+01,52.907817,8.74E+04,,
12.328565,25576.35763887,7.30E+02,-1.94E+01,56.178485,9.19E+04,,
12.55919,25576.35833331,7.30E+02,-1.79E+01,59.387861,9.69E+04,,
12.785994,25576.35902776,7.29E+02,-1.64E+01,62.539924,1.03E+05,,
13.009282,25576.3597222,7.28E+02,-1.48E+01,65.639238,1.09E+05,,
13.22939,25576.36041665,7.26E+02,-1.32E+01,68.690852,1.17E+05,,
13.44668,25576.36111109,7.24E+02,-1.15E+01,71.700201,1.25E+05,,
13.661535,25576.36180554,7.21E+02,-9.80E+00,74.673031,1.35E+05,,
13.874355,25576.36249998,7.18E+02,-8.06E+00,77.615333,1.45E+05,,
14.085552,25576.36319443,7.14E+02,-6.29E+00,80.533289,1.57E+05,,
14.295549,25576.36388887,7.10E+02,-4.50E+00,83.433235,1.69E+05,,
14.504774,25576.36458331,7.05E+02,-2.69E+00,86.32162,1.81E+05,,
14.713666,25576.36527776,7.00E+02,-8.78E-01,89.204989,1.95E+05,,
14.922663,25576.3659722,6.95E+02,9.45E-01,92.089955,2.09E+05,,
15.132212,25576.36666665,6.89E+02,2.77E+00,94.983181,2.23E+05,,
15.342757,25576.36736109,6.83E+02,4.58E+00,97.891362,2.35E+05,,
15.554746,25576.36805554,6.77E+02,6.39E+00,100.821204,2.41E+05,,
15.768626,25576.36874998,6.70E+02,8.18E+00,103.779396,2.38E+05,,
15.984838,25576.36944443,6.63E+02,9.95E+00,106.772578,2.31E+05,,
16.203819,25576.37013887,6.55E+02,1.17E+01,109.807298,2.25E+05,,
16.425997,25576.37083331,6.48E+02,1.34E+01,112.889956,2.20E+05,,
16.651782,25576.37152776,6.40E+02,1.51E+01,116.026731,2.17E+05,,
16.881566,25576.3722222,6.32E+02,1.67E+01,119.223498,2.10E+05,,
17.115714,25576.37291665,6.24E+02,1.82E+01,122.485713,2.00E+05,,
17.354552,25576.37361109,6.16E+02,1.97E+01,125.818288,1.88E+05,,
